dataset,country_code,country,series,sector_code,unit,theme,period,value
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2003-02,4.67
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2003-03,4.54
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2003-04,4.47
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2003-05,4.39
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2003-06,4.24
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2003-07,4.1
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2003-08,4.11
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2003-09,4.16
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2003-10,4.17
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2003-11,4.21
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2003-12,4.22
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2004-01,4.22
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2004-02,4.19
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2004-03,4.11
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2004-04,4.03
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2004-05,4.01
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2004-06,4.04
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2004-07,4.04
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2004-08,4.07
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2004-09,4.06
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2004-10,4.02
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2004-11,3.98
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2004-12,3.9
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2005-01,3.87
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2005-02,3.85
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2005-03,3.82
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2005-04,3.81
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2005-05,3.77
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2005-06,3.7
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2005-07,3.64
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2005-08,3.63
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2005-09,3.61
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2005-10,3.61
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2005-11,3.64
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2005-12,3.72
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2006-01,3.8
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2006-02,3.86
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2006-03,3.93
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2006-04,4.02
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2006-05,4.09
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2006-06,4.18
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2006-07,4.26
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2006-08,4.36
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2006-09,4.41
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2006-10,4.46
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2006-11,4.5
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2006-12,4.52
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2007-01,4.59
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2007-02,4.66
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2007-03,4.7
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2007-04,4.75
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2007-05,4.8
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2007-06,4.9
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2007-07,4.99
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2007-08,5.08
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2007-09,5.12
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2007-10,5.17
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2007-11,5.18
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2007-12,5.19
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2008-01,5.18
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2008-02,5.15
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2008-03,5.1
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2008-04,5.11
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2008-05,5.18
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2008-06,5.28
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2008-07,5.43
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2008-08,5.54
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2008-09,5.55
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2008-10,5.54
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2008-11,5.43
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2008-12,5.13
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2009-01,4.78
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2009-02,4.49
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2009-03,4.27
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2009-04,4.09
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2009-05,3.98
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2009-06,3.95
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2009-07,3.89
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2009-08,3.86
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2009-09,3.78
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2009-10,3.74
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2009-11,3.69
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2009-12,3.65
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2010-01,3.63
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2010-02,3.61
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2010-03,3.54
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2010-04,3.52
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2010-05,3.45
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2010-06,3.39
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2010-07,3.36
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2010-08,3.4
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2010-09,3.34
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2010-10,3.31
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2010-11,3.34
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2010-12,3.36
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2011-01,3.45
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2011-02,3.55
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2011-03,3.63
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2011-04,3.74
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2011-05,3.83
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2011-06,3.84
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2011-07,3.86
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2011-08,3.89
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2011-09,3.8
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2011-10,3.75
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2011-11,3.74
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2011-12,3.75
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2012-01,3.78
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2012-02,3.77
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2012-03,3.7
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2012-04,3.64
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2012-05,3.58
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2012-06,3.48
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2012-07,3.41
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2012-08,3.36
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2012-09,3.3
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2012-10,3.25
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2012-11,3.21
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2012-12,3.17
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2013-01,3.14
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2013-02,3.15
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2013-03,3.13
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2013-04,3.11
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2013-05,3.03
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2013-06,2.98
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2013-07,3.0
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2013-08,3.03
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2013-09,3.06
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2013-10,3.06
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2013-11,3.07
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2013-12,3.05
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2014-01,3.06
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2014-02,3.04
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2014-03,3.0
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2014-04,2.97
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2014-05,2.91
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2014-06,2.85
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2014-07,2.78
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2014-08,2.73
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2014-09,2.66
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2014-10,2.6
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2014-11,2.53
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2014-12,2.48
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2015-01,2.4
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2015-02,2.37
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2015-03,2.29
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2015-04,2.24
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2015-05,2.18
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2015-06,2.18
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2015-07,2.22
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2015-08,2.26
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2015-09,2.25
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2015-10,2.26
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2015-11,2.27
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2015-12,2.22
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2016-01,2.23
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2016-02,2.2
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2016-03,2.11
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2016-04,2.09
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2016-05,2.02
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2016-06,1.96
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2016-07,1.92
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2016-08,1.9
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2016-09,1.86
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2016-10,1.81
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2016-11,1.79
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2016-12,1.78
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2017-01,1.81
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2017-02,1.85
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2017-03,1.85
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2017-04,1.87
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2017-05,1.87
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2017-06,1.87
MIR,U2,Euro area,Household mortgage rate — new business,HH_mortgage_new,PCT,Interest rates,2017-07,1.88
